#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:45:05 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:45:05	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/110A/table4&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=ACO&-out=_RA.icrs&-out=_DE.icrs&-out=Count&-out=Rich	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7110
#Name: VII/110A
#Title: Rich Clusters of Galaxies (Abell+ 1989)
#INFO	ivoid=ivo://cds.vizier/vii/110a	    IVOID of underlying data collection
#INFO	creator=Abell G.O.	    First author or institution
#INFO	cites=bibcode:1989ApJS...70....1A	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=1989	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/110A	    Dataset landing page
#INFO	publication_date=2012-11-12	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_110A_table4:
#Name: VII/110A/table4
#Title: Southern "Abell Catalog"
2789	00 33.3	-69 15	 48	0
2790	00 33.8	-50 04	 88	2
2791	00 34.1	-21 34	 73	1
2792	00 35.9	-60 01	 33	0
2793	00 35.2	-82 35	 30	0
2794	00 36.6	-31 01	 57	1
2795	00 36.8	-51 53	 44	0
2796	00 36.7	-64 28	 33	0
2797	00 37.0	-62 39	 46	0
2798	00 37.6	-28 33	 58	1
2799	00 37.5	-39 08	 63	1
2800	00 38.0	-25 06	 59	1
2801	00 38.6	-29 05	 74	1
2802	00 38.9	-31 37	 74	1
2803	00 39.5	-19 59	105	2
2804	00 39.7	-28 55	 56	1
2805	00 39.5	-52 11	 40	0
2806	00 40.2	-56 10	 37	0
2807	00 40.6	-34 37	 36	0
2808	00 40.5	-50 15	 54	1
2809	00 41.5	-43 51	 36	0
2810	00 41.5	-61 06	 44	0
2811	00 42.2	-28 33	 73	1
2812	00 42.5	-38 10	 55	1
2813	00 43.4	-20 38	155	3
2814	00 43.4	-28 38	 52	1
2815	00 45.5	-16 53	110	2
2816	00 45.8	-18 06	 48	0
2817	00 45.7	-53 51	 47	0
2818	00 45.8	-50 08	 56	1
2819	00 45.8	-63 36	 90	2
2820	00 47.7	-56 47	 51	1
2821	00 47.9	-64 12	 30	0
2822	00 48.3	-38 28	 67	1
2823	00 48.3	-40 52	 39	0
2824	00 48.6	-21 21	 46	0
2825	00 48.5	-45 46	 56	1
2826	00 49.6	-62 26	 44	0
2827	00 50.7	-50 17	 54	1
2828	00 51.2	-39 32	 37	0
2829	00 51.3	-28 32	 50	1
2830	00 51.2	-48 35	 58	1
2831	00 51.3	-55 23	 32	0
2832	00 52.1	-23 36	 45	0
2833	00 52.7	-55 42	 36	0
2834	00 52.9	-50 37	 44	0
2835	00 53.0	-46 52	 53	1
2836	00 53.7	-47 37	 41	0
2837	00 52.7	-80 16	 47	0
2838	00 54.2	-39 15	 39	0
2839	00 54.2	-50 59	 45	0
2840	00 54.4	-39 50	 54	1
2841	00 55.1	-48 57	 35	0
2842	00 56.0	-24 07	 70	1
2843	00 56.6	-27 31	 34	0
2844	00 56.6	-30 04	 50	1
2845	00 56.7	-38 48	 78	1
2846	00 57.1	-29 42	 53	1
2847	00 58.7	-34 20	 38	0
2848	00 58.6	-40 45	 34	0
2849	00 59.1	-21 00	 31	0
2850	00 59.3	-29 03	102	2
2851	01 00.0	-30 25	 30	0
2852	01 00.1	-39 37	 45	0
2853	01 00.4	-39 09	 75	1
2854	01 00.8	-50 32	 64	1
2855	01 01.2	-43 56	 75	1
2856	01 01.6	-38 40	 53	1
2857	01 02.0	-39 57	 66	1
2858	01 02.1	-55 44	 85	2
2859	01 02.2	-67 35	 43	0
2860	01 04.1	-39 47	 41	0
2861	01 04.4	-51 33	 32	0
2862	01 05.2	-16 44	 87	2
2863	01 05.0	-48 29	 58	1
2864	01 04.7	-66 56	 39	0
2865	01 06.1	-35 55	 43	0
2866	01 06.5	-17 30	 82	2
2867	01 06.4	-33 59	 59	1
2868	01 06.4	-55 44	 92	2
2869	01 07.3	-44 03	 55	1
2870	01 07.7	-46 55	 33	0
2871	01 07.9	-36 44	 92	2
2872	01 08.2	-43 13	 71	1
2873	01 08.6	-43 42	 61	1
2874	01 08.7	-40 21	 79	1
2875	01 08.2	-65 42	 37	0
2876	01 09.1	-57 17	 48	0
2877	01 09.8	-45 54	 30	0
2878	01 10.1	-29 41	 32	0
2879	01 10.6	-36 11	 69	1
2880	01 10.9	-49 20	 37	0
2881	01 11.3	-17 05	 36	0
2882	01 12.0	-60 38	 32	0
2883	01 12.4	-36 21	 65	1
2884	01 13.1	-37 36	 64	1
2885	01 13.9	-38 58	 37	0
2886	01 14.1	-48 53	 45	0
2887	01 14.4	-36 17	 95	2
2888	01 14.3	-56 43	 45	0
2889	01 14.8	-48 30	 65	1
2890	01 16.0	-21 02	 91	2
2891	01 16.8	-37 52	 57	1
2892	01 17.0	-37 04	 66	1
2893	01 17.1	-50 52	 63	1
2894	01 17.6	-22 38	 36	0
2895	01 18.1	-27 00	 62	1
2896	01 18.3	-37 06	 44	0
2897	01 18.2	-56 38	 36	0
2898	01 18.7	-35 04	 88	2
2899	01 19.7	-64 39	 59	1
2900	01 21.0	-51 29	 31	0
2901	01 21.3	-43 53	 45	0
2902	01 21.7	-20 25	 38	0
2903	01 21.7	-55 43	 60	1
2904	01 22.3	-29 18	 40	0
2905	01 23.1	-46 01	 60	1
2906	01 23.6	-27 04	 46	0
2907	01 24.1	-24 50	 73	1
2908	01 24.0	-33 21	 75	1
2909	01 24.4	-37 23	 55	1
2910	01 25.9	-33 27	 84	2
2911	01 26.0	-37 58	 72	1
2912	01 26.8	-49 59	100	2
2913	01 27.9	-34 02	 34	0
2914	01 28.5	-46 53	 78	1
2915	01 28.8	-29 00	 55	1
2916	01 29.0	-46 16	 45	0
2917	01 29.7	-53 19	 60	1
2918	01 30.1	-48 58	 68	1
2919	01 30.9	-27 06	 52	1
2920	01 31.5	-34 37	 53	1
2921	01 32.1	-24 44	 60	1
2922	01 32.3	-29 36	115	2
2923	01 32.3	-31 06	 50	1
2924	01 33.2	-26 57	 49	0
2925	01 33.4	-45 13	 68	1
2926	01 33.9	-27 32	 61	1
2927	01 34.6	-27 22	 86	2
2928	01 35.1	-27 30	 73	1
2929	01 36.5	-27 54	 38	0
2930	01 36.9	-34 43	 34	0
2931	01 39.1	-30 57	 66	1
2932	01 40.2	-29 05	 98	2
2933	01 40.7	-54 34	 77	1
2934	01 41.2	-31 43	 42	0
2935	01 43.0	-23 22	 52	1
2936	01 43.3	-37 21	 64	1
2937	01 43.5	-46 13	 55	1
2938	01 44.7	-22 14	 50	1
2939	01 44.8	-17 02	 45	0
2940	01 45.3	-24 45	 72	1
2941	01 45.0	-53 01	 85	2
2942	01 47.8	-21 50	 32	0
2943	01 48.2	-31 55	 64	1
2944	01 49.6	-25 55	 37	0
2945	01 50.5	-27 05	 46	0
2946	01 51.4	-24 32	 48	0
2947	01 51.8	-25 10	 67	1
2948	01 52.2	-32 42	 59	1
2949	01 53.7	-27 14	 45	0
2950	01 53.9	-26 32	 43	0
2951	01 53.3	-58 10	 37	0
2952	01 54.4	-35 41	 45	0
2953	01 52.1	-78 40	 57	1
2954	01 54.5	-71 28	121	2
2955	01 57.0	-17 02	 56	1
2956	01 57.1	-23 59	 92	2
2957	01 55.9	-79 16	 40	0
2958	01 58.7	-19 09	 57	1
2959	01 58.3	-49 47	 41	0
2960	01 59.6	-38 01	 35	0
2961	02 00.0	-31 14	 31	0
2962	02 00.6	-32 53	 57	1
2963	02 00.8	-36 00	 41	0
2964	02 01.1	-25 05	 47	0
2965	02 01.3	-40 25	 41	0
2966	02 01.7	-21 01	 68	1
2967	02 02.9	-28 16	 34	0
2968	02 03.8	-27 13	 42	0
2969	02 03.6	-41 06	 83	2
2970	02 05.0	-35 41	 72	1
2971	02 05.2	-31 38	 37	0
2972	02 05.7	-27 07	 47	0
2973	02 06.5	-26 05	 76	1
2974	02 06.6	-27 16	 63	1
2975	02 06.6	-28 45	 43	0
2976	02 06.8	-25 33	102	2
2977	02 07.2	-25 47	 93	2
2978	02 08.1	-31 55	 41	0
2979	02 08.9	-26 22	 43	0
2980	02 09.1	-42 58	 59	1
2981	02 10.0	-27 22	 30	0
2982	02 10.7	-37 05	 50	1
2983	02 10.9	-33 06	 51	1
2984	02 11.5	-40 17	 54	1
2985	02 11.9	-17 03	101	2
2986	02 12.0	-28 27	 43	0
2987	02 12.5	-53 29	 30	0
2988	02 12.9	-47 08	 72	1
2989	02 13.4	-27 34	 67	1
2990	02 14.2	-30 28	 33	0
2991	02 14.6	-25 49	 44	0
2992	02 14.9	-26 40	 30	0
2993	02 14.9	-36 32	 55	1
2994	02 15.2	-21 05	 76	1
2995	02 15.2	-24 50	 69	1
2996	02 14.8	-51 37	 43	0
2997	02 15.7	-51 49	 30	0
2998	02 16.3	-48 16	 50	1
2999	02 17.3	-28 22	 56	1
3000	02 17.6	-19 25	 71	1
3001	02 17.8	-17 28	 40	0
3002	02 18.2	-50 02	 31	0
3003	02 18.9	-28 58	 54	1
3004	02 18.9	-48 00	 36	0
3005	02 19.8	-19 06	 84	2
3006	02 19.7	-41 02	 42	0
3007	02 21.1	-23 05	 39	0
3008	02 21.7	-40 01	 40	0
3009	02 22.1	-48 34	 54	1
3010	02 21.7	-63 41	 55	1
3011	02 22.9	-16 47	 72	1
3012	02 23.5	-26 48	 62	1
3013	02 23.5	-41 00	 46	0
3014	02 24.0	-42 06	 51	1
3015	02 25.0	-49 32	 88	2
3016	02 25.4	-42 00	 42	0
3017	02 25.9	-41 55	 55	1
3018	02 26.0	-64 02	 38	0
3019	02 26.6	-56 08	 80	2
3020	02 27.3	-50 03	 59	1
3021	02 26.9	-67 01	 36	0
3022	02 28.4	-24 26	 44	0
3023	02 28.5	-28 14	 34	0
3024	02 28.3	-38 21	 57	1
3025	02 29.4	-27 35	 42	0
3026	02 30.1	-36 48	 88	2
3027	02 30.5	-33 06	 44	0
3028	02 30.9	-27 36	 76	1
3029	02 30.9	-38 42	 72	1
3030	02 30.7	-49 09	 42	0
3031	02 31.5	-56 02	 66	1
3032	02 34.7	-21 36	 45	0
3033	02 36.1	-41 46	 31	0
3034	02 36.5	-32 30	 51	1
3035	02 35.9	-66 37	 40	0
3036	02 37.0	-45 21	 62	1
3037	02 28.8	-85 51	 30	0
3038	02 37.9	-52 24	 60	1
3039	02 40.2	-33 04	 71	1
3040	02 40.1	-55 25	 69	1
3041	02 41.4	-28 38	 62	1
3042	02 43.3	-26 54	 77	1
3043	02 43.7	-28 48	 61	1
3044	02 43.8	-27 52	 65	1
3045	02 43.6	-51 27	 32	0
3046	02 45.5	-34 16	 51	1
3047	02 45.2	-46 27	 45	0
3048	02 46.1	-20 28	110	2
3049	02 45.5	-53 11	 46	0
3050	02 45.7	-54 07	 50	1
3051	02 46.1	-57 38	 43	0
3052	02 47.4	-27 34	 44	0
3053	02 47.4	-33 58	 70	1
3054	02 48.7	-27 45	 31	0
3055	02 48.3	-47 49	 40	0
3056	02 49.6	-27 58	 81	2
3057	02 49.2	-48 25	 31	0
3058	02 50.3	-54 57	 54	1
3059	02 51.0	-46 19	 40	0
3060	02 51.6	-48 42	 42	0
3061	02 51.0	-64 44	 44	0
3062	02 52.4	-25 23	 48	0
3063	02 52.2	-36 44	 67	1
3064	02 53.3	-33 28	 74	1
3065	02 52.8	-53 34	 80	2
3066	02 51.4	-79 04	 44	0
3067	02 54.6	-54 07	 88	2
3068	02 55.3	-44 20	 61	1
3069	02 55.9	-22 40	 43	0
3070	02 56.6	-24 43	 53	1
3071	02 56.9	-47 00	 40	0
3072	02 57.3	-47 36	 37	0
3073	02 58.2	-21 04	 43	0
3074	02 57.9	-52 43	 31	0
3075	02 59.0	-23 00	 38	0
3076	02 58.8	-45 03	 49	0
3077	02 59.9	-51 27	 36	0
3078	03 00.5	-51 50	 40	0
3079	03 01.0	-44 23	 39	0
3080	03 00.5	-66 03	 36	0
3081	03 02.1	-40 58	 37	0
3082	03 03.3	-27 37	 91	2
3083	03 04.0	-22 22	 40	0
3084	03 04.1	-36 57	 58	1
3085	03 03.8	-48 55	 56	1
3086	03 04.8	-24 38	 43	0
3087	03 05.9	-29 46	 41	0
3088	03 07.0	-28 40	 83	2
3089	03 08.2	-36 43	 30	0
3090	03 08.4	-48 14	 34	0
3091	03 09.3	-29 02	 56	1
3092	03 08.1	-65 35	 40	0
3093	03 10.9	-47 24	 93	2
3094	03 11.4	-26 56	 80	2
3095	03 12.4	-27 09	 49	0
3096	03 12.1	-44 18	 35	0
3097	03 12.0	-63 07	 36	0
3098	03 13.7	-38 19	 38	0
3099	03 13.3	-58 43	 69	1
3100	03 13.8	-47 48	 46	0
3101	03 14.3	-32 12	110	2
3102	03 14.2	-44 38	 33	0
3103	03 12.9	-69 12	 30	0
3104	03 14.3	-45 25	 37	0
3105	03 14.5	-42 30	 52	1
3106	03 14.5	-58 06	 44	0
3107	03 15.4	-42 46	 61	1
3108	03 15.2	-47 38	 73	1
3109	03 16.7	-43 51	 32	0
3110	03 16.5	-50 54	 37	0
3111	03 17.8	-45 44	 54	1
3112	03 17.9	-44 14	116	2
3113	03 17.8	-48 49	 55	1
3114	03 18.3	-39 07	 45	0
3115	03 19.1	-20 45	 40	0
3116	03 19.0	-42 56	 47	0
3117	03 19.1	-71 58	 32	0
3118	03 21.5	-34 11	 43	0
3119	03 19.9	-68 05	 41	0
3120	03 21.9	-51 19	 40	0
3121	03 20.5	-70 29	 38	0
3122	03 22.3	-41 20	100	2
3123	03 23.0	-52 01	 37	0
3124	03 23.3	-44 30	 39	0
3125	03 27.4	-53 31	 46	0
3126	03 28.7	-55 43	 75	1
3127	03 29.8	-17 17	 93	2
3128	03 30.2	-52 34	140	3
3129	03 31.7	-30 36	 55	1
3130	03 31.6	-47 06	 36	0
3131	03 31.6	-51 04	 31	0
3132	03 32.2	-44 12	 56	1
3133	03 32.7	-45 57	 33	0
3134	03 33.3	-40 47	 50	1
3135	03 34.0	-39 00	111	2
3136	03 32.2	-71 50	 68	1
3137	03 35.3	-18 06	 46	0
3138	03 35.1	-34 32	 32	0
3139	03 36.6	-23 39	100	2
3140	03 36.3	-40 38	 45	0
3141	03 37.0	-28 03	 55	1
3142	03 36.7	-39 48	 78	1
3143	03 35.2	-71 28	 32	0
3144	03 37.1	-55 01	 54	1
3145	03 37.9	-38 01	 36	0
3146	03 38.4	-33 11	 35	0
3147	03 37.2	-62 35	 47	0
3148	03 38.7	-32 43	 83	2
3149	03 37.0	-69 35	 31	0
3150	03 39.5	-33 13	 55	1
3151	03 40.5	-28 42	 52	1
3152	03 40.4	-32 34	 51	1
3153	03 41.0	-34 15	 64	1
3154	03 42.0	-32 03	 48	0
3155	03 40.3	-70 05	 33	0
3156	03 42.6	-30 57	 77	1
3157	03 43.5	-29 57	106	2
3158	03 43.0	-53 39	 85	2
3159	03 44.1	-32 42	 98	2
3160	03 45.1	-22 27	 59	1
3161	03 44.9	-35 39	 36	0
3162	03 45.1	-29 25	 77	1
3163	03 45.7	-51 31	 43	0
3164	03 45.8	-57 03	 33	0
3165	03 46.8	-29 02	 31	0
3166	03 46.8	-32 49	 79	1
3167	03 47.8	-28 26	 51	1
3168	03 48.1	-21 46	100	2
3169	03 48.3	-33 29	101	2
3170	03 47.9	-53 50	 53	1
3171	03 48.6	-34 03	 65	1
3172	03 48.8	-38 54	 90	2
3173	03 49.2	-33 44	 35	0
3174	03 50.1	-17 30	 68	1
3175	03 50.3	-18 02	 64	1
3176	03 50.9	-27 21	 62	1
3177	03 51.1	-23 08	 49	0
3178	03 51.7	-19 58	 52	1
3179	03 52.3	-48 36	 41	0
3180	03 52.8	-38 56	110	2
3181	03 53.7	-30 41	 71	1
3182	03 54.4	-31 01	 52	1
3183	03 54.5	-32 01	 40	0
3184	03 54.5	-37 44	 96	2
3185	03 55.0	-18 29	 80	2
3186	03 52.3	-74 00	 62	1
3187	03 57.4	-28 03	 57	1
3188	03 57.8	-27 02	 67	1
3189	03 57.8	-39 36	 65	1
3190	03 58.5	-22 22	 85	2
3191	03 57.0	-62 49	 33	0
3192	03 58.7	-29 55	141	3
3193	03 58.2	-52 20	 41	0
3194	03 59.2	-30 11	 83	2
3195	03 59.2	-35 11	 30	0
3196	03 59.8	-19 59	 41	0
3197	04 00.0	-30 26	 62	1
3198	04 00.7	-27 37	 50	1
3199	04 00.9	-23 53	 46	0
3200	04 00.8	-31 10	 91	2
3201	04 01.2	-19 39	 47	0
3202	04 00.2	-53 40	 65	1
3203	04 01.6	-33 04	 80	2
3204	04 01.4	-46 49	 32	0
3205	04 02.3	-26 49	 54	1
3206	03 58.0	-78 56	 32	0
3207	04 02.9	-27 12	 77	1
3208	04 03.0	-27 12	 81	2
3209	04 02.7	-53 31	 32	0
3210	04 02.6	-56 18	 61	1
3211	04 03.7	-27 04	 37	0
3212	04 03.9	-33 05	 95	2
3213	04 04.3	-27 02	 69	1
3214	04 04.8	-41 29	 55	1
3215	04 04.5	-52 53	 39	0
3216	04 04.1	-65 13	 92	2
3217	04 06.5	-30 33	 54	1
3218	04 07.7	-26 58	 60	1
3219	04 06.0	-65 36	 62	1
3220	04 03.9	-78 41	 53	1
3221	04 08.5	-27 18	 44	0
3222	04 08.6	-27 31	102	2
3223	04 08.6	-30 49	100	2
3224	04 09.2	-27 28	 40	0
3225	04 09.3	-59 36	 37	0
3226	04 11.6	-28 01	 64	1
3227	04 11.2	-45 06	 52	1
3228	04 11.1	-48 51	 60	1
3229	04 11.1	-62 43	 42	0
3230	04 11.6	-63 41	112	2
3231	04 11.9	-64 36	 65	1
3232	04 13.8	-35 20	 40	0
3233	04 13.6	-45 09	 70	1
3234	04 13.5	-45 53	 31	0
3235	04 14.1	-45 34	 69	1
3236	04 14.2	-46 13	 64	1
3237	04 16.4	-32 13	 69	1
3238	04 16.9	-42 30	 43	0
3239	04 17.5	-38 57	 81	2
3240	04 17.5	-45 13	 71	1
3241	04 16.9	-64 48	 54	1
3242	04 17.2	-63 36	 49	0
3243	04 18.8	-42 25	 67	1
3244	04 18.6	-60 49	 34	0
3245	04 19.5	-45 05	 64	1
3246	04 21.1	-45 56	 50	1
3247	04 21.2	-46 29	 52	1
3248	04 21.0	-65 03	 67	1
3249	04 22.9	-18 50	 38	0
3250	04 22.7	-33 15	 41	0
3251	04 22.6	-63 48	 74	1
3252	04 23.7	-46 06	 80	2
3253	04 25.4	-36 13	 70	1
3254	04 25.5	-46 44	 44	0
3255	04 27.2	-46 24	 43	0
3256	04 27.8	-36 04	 43	0
3257	04 28.0	-34 01	 94	2
3258	04 27.7	-44 38	 53	1
3259	04 28.8	-38 06	130	3
3260	04 30.4	-21 01	 42	0
3261	04 29.3	-60 20	 86	2
3262	04 30.5	-37 12	 50	1
3263	04 30.7	-38 05	 94	2
3264	04 31.5	-49 19	 53	1
3265	04 32.2	-36 37	 71	1
3266	04 31.2	-61 29	 91	2
3267	04 32.9	-34 03	 81	2
3268	04 32.8	-35 35	 88	2
3269	04 33.0	-32 35	 36	0
3270	04 33.0	-45 51	 52	1
3271	04 33.1	-49 33	 74	1
3272	04 32.6	-59 42	 65	1
3273	04 33.8	-36 01	 35	0
3274	04 34.0	-35 23	 34	0
3275	04 34.0	-35 43	 41	0
3276	04 35.1	-33 57	 70	1
3277	04 35.7	-35 39	 58	1
3278	04 35.7	-58 00	 68	1
3279	04 37.9	-46 04	 40	0
3280	04 37.9	-48 59	 64	1
3281	04 41.1	-38 18	 54	1
3282	04 41.0	-45 11	 56	1
3283	04 41.1	-48 30	 41	0
3284	04 41.3	-45 03	 64	1
3285	04 42.4	-37 21	 30	0
3286	04 44.0	-24 42	 63	1
3287	04 43.1	-61 42	 74	1
3288	04 44.9	-18 02	 48	0
3289	04 45.0	-33 29	 41	0
3290	04 47.4	-44 53	 40	0
3291	04 47.8	-39 48	 47	0
3292	04 49.9	-44 41	 67	1
3293	04 52.8	-34 47	 42	0
3294	04 51.8	-62 44	 63	1
3295	04 53.5	-31 56	 54	1
3296	04 55.2	-36 13	 61	1
3297	04 58.3	-30 08	112	2
3298	04 58.3	-57 42	 58	1
3299	04 10.7	-88 45	 39	0
3300	05 00.0	-24 40	 55	1
3301	05 00.8	-38 41	172	3
3302	05 00.7	-49 03	 55	1
3303	05 01.0	-51 17	 77	1
3304	05 01.7	-35 51	 70	1
3305	05 01.9	-39 13	 85	2
3306	05 02.5	-49 32	108	2
3307	05 03.7	-29 36	 63	1
3308	05 03.9	-29 13	 65	1
3309	05 03.8	-33 57	 46	0
3310	05 04.5	-33 14	 71	1
3311	05 04.2	-49 29	 49	0
3312	05 03.9	-56 56	118	2
3313	05 05.3	-32 21	 64	1
3314	05 05.8	-45 29	 52	1
3315	05 07.4	-29 38	 40	0
3316	05 06.9	-47 45	 63	1
3317	05 07.3	-49 07	 49	0
3318	05 08.7	-28 25	 74	1
3319	05 09.1	-25 02	 55	1
3320	05 08.0	-56 30	 40	0
3321	05 09.9	-36 08	 74	1
3322	05 10.6	-45 19	 75	1
3323	05 11.4	-28 59	 42	0
3324	05 11.7	-44 12	 37	0
3325	05 13.4	-30 06	 32	0
3326	05 12.8	-49 42	 65	1
3327	05 13.9	-39 10	 41	0
3328	05 13.9	-42 19	 62	1
3329	05 14.7	-44 44	 58	1
3330	05 14.7	-49 04	 52	1
3331	05 15.2	-50 21	 35	0
3332	05 16.6	-42 13	 45	0
3333	04 59.5	-86 42	 32	0
3334	05 18.0	-58 33	 82	2
3335	05 21.8	-31 00	 59	1
3336	05 21.5	-40 49	 33	0
3337	05 22.1	-49 11	 30	0
3338	05 22.6	-48 16	 31	0
3339	05 24.8	-27 00	 55	1
3340	05 25.4	-30 54	 87	2
3341	05 25.6	-31 35	 87	2
3342	05 25.9	-30 35	 85	2
3343	05 25.9	-47 12	 64	1
3344	05 26.5	-30 29	 69	1
3345	05 27.0	-47 50	 40	0
3346	05 27.3	-47 22	 86	2
3347	05 27.6	-47 09	112	2
3348	05 28.2	-47 38	 74	1
3349	05 29.6	-47 24	 81	2
3350	05 30.6	-49 56	 30	0
3351	05 31.8	-38 22	114	2
3352	05 32.3	-47 34	 83	2
3353	05 33.4	-28 59	 39	0
3354	05 34.7	-28 30	 54	1
3355	05 34.8	-32 18	 46	0
3356	05 35.0	-38 08	 30	0
3357	05 36.0	-36 53	 49	0
3358	05 38.2	-20 37	 86	2
3359	05 37.5	-45 18	 78	1
3360	05 40.3	-43 24	 85	2
3361	05 40.9	-48 10	 48	0
3362	05 40.9	-61 43	 30	0
3363	05 45.1	-47 57	139	3
3364	05 47.6	-31 53	 75	1
3365	05 48.2	-21 56	 68	1
3366	05 48.1	-41 15	 40	0
3367	05 49.4	-24 28	 33	0
3368	05 50.5	-22 32	 32	0
