#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T03:03:39 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T03:03:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII%2F7A%2Fldn&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=LDN&-out=RA1950&-out=DE1950&-out=Area&-out=Opacity	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7007
#Name: VII/7A
#Title: Lynds' Catalogue of Dark Nebulae (LDN) (Lynds 1962)
#INFO	ivoid=ivo://cds.vizier/vii/7a	    IVOID of underlying data collection
#INFO	creator=Lynds B.T.	    First author or institution
#INFO	cites=bibcode:1962ApJS....7....1L	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=1962	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/7A	    Dataset landing page
#INFO	publication_date=2013-02-26	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_7A_ldn:
#Name: VII/7A/ldn
#Title: The LDN Catalogue
  69	17 25.0	-24 00	  2.190	3
  70	17 22.0	-23 30	  0.010	4
  71	17 11.0	-21 40	  0.142	4
  72	17 17.0	-22 30	  0.308	2
  73	17 28.0	-24 10	  0.278	2
  74	17 35.0	-25 10	  0.038	6
  75	18 05.0	-29 10	  0.068	1
  76	17 34.0	-25 00	  0.531	3
  77	17 16.0	-22 12	  0.005	2
  78	17 58.0	-28 11	  0.001	3
  79	17 12.0	-21 25	  0.300	4
  80	17 36.0	-25 05	  0.005	5
  81	17 22.0	-22 58	  0.009	5
  82	17 43.0	-26 00	  2.260	2
  83	16 31.5	-14 10	  0.056	5
  84	17 33.0	-24 30	  0.328	4
  85	17 23.0	-22 58	  0.036	4
  86	17 18.0	-22 10	  0.063	2
  87	17 15.6	-21 45	  0.001	5
  88	17 17.5	-22 00	  0.027	2
  89	17 15.5	-21 39	  0.005	5
  90	17 36.5	-24 50	  0.036	5
  91	17 20.5	-22 25	  0.016	4
  92	17 16.0	-21 40	  0.005	5
  93	17 59.6	-27 50	  0.007	5
  94	17 17.0	-21 43	  0.041	2
  95	17 17.0	-21 38	  0.010	5
  96	18 05.0	-28 20	  0.030	1
  97	18 04.2	-28 11	  0.011	3
  98	16 33.0	-13 51	  0.011	4
  99	17 16.0	-21 20	  0.090	3
 100	17 13.0	-20 50	  0.075	6
 101	17 18.8	-21 45	  0.002	5
 102	17 19.5	-21 50	  0.035	6
 103	17 18.5	-21 40	  0.009	3
 104	17 13.0	-20 45	  0.019	6
 105	16 33.6	-13 51	  0.001	5
 106	16 33.9	-13 51	  0.001	5
 107	17 23.0	-22 15	  0.023	5
 108	18 07.0	-28 20	  0.003	6
 109	17 36.0	-24 05	  0.007	5
 110	16 47.0	-16 00	  0.354	3
 111	17 12.2	-20 18	  0.007	6
 112	17 22.0	-21 50	  0.034	5
 113	17 35.5	-23 50	  0.041	2
 114	17 37.0	-24 00	  0.496	2
 115	16 51.0	-16 35	  0.142	3
 116	18 03.4	-27 30	  0.002	3
 117	17 22.0	-21 40	  0.172	2
 118	16 52.0	-16 40	  0.054	4
 119	18 00.0	-27 00	  0.342	2
 120	18 03.3	-27 25	  0.010	3
 121	16 37.0	-13 55	  0.017	5
 122	16 52.3	-16 40	  0.020	6
 123	18 04.5	-27 25	  0.002	4
 124	18 10.0	-28 00	  4.320	2
 125	17 33.0	-23 00	  0.975	3
 126	17 40.0	-24 00	  0.361	1
 127	18 05.0	-27 19	  0.007	4
 128	17 28.0	-22 10	  0.810	2
 129	16 52.1	-16 15	  0.009	6
 130	17 42.0	-24 10	  0.296	2
 131	17 22.0	-21 10	  0.362	3
 132	16 52.0	-16 10	  0.052	4
 133	17 56.0	-26 00	  0.117	4
 134	15 51.0	-04 30	  0.220	5
 135	17 59.0	-26 20	  0.008	4
 136	17 26.0	-21 40	  0.151	1
 137	16 48.0	-15 20	  0.896	4
 138	17 21.0	-20 50	  1.030	1
 139	17 13.8	-19 40	  0.115	3
 140	17 50.0	-25 00	  1.010	2
 141	16 48.0	-15 10	  0.077	5
 142	17 40.0	-23 30	  1.480	3
 143	18 07.0	-27 00	  0.500	3
 144	17 37.5	-23 00	  0.029	4
 145	16 32.5	-12 10	  0.145	1
 146	16 53.5	-15 55	  0.066	5
 147	18 01.0	-26 10	  0.047	4
 148	16 43.6	-14 05	  0.012	5
 149	17 24.0	-20 50	  0.518	3
 150	17 54.0	-25 00	 13.550	3
 151	18 03.0	-26 10	  0.398	2
 152	16 47.0	-14 30	  1.040	3
 153	17 37.0	-22 35	  0.511	3
 154	17 39.0	-22 50	  0.497	1
 155	17 35.0	-22 15	  1.610	2
 156	16 34.5	-12 10	  0.127	1
 157	18 06.0	-26 25	  0.008	4
 158	16 45.0	-14 00	  0.056	6
 159	17 45.5	-23 40	  0.071	1
 160	17 42.0	-23 10	  0.054	2
 161	17 48.0	-24 00	  0.117	2
 162	16 46.3	-14 10	  0.124	6
 163	16 47.0	-14 15	  0.032	2
 164	17 34.0	-21 50	  0.063	3
 165	18 13.0	-27 00	  0.054	1
 166	17 59.0	-25 10	  0.008	5
 167	18 03.0	-25 40	  0.144	1
 168	17 30.0	-21 00	  1.050	3
 169	15 50.0	-03 10	  0.860	4
 170	17 44.0	-23 00	  0.479	1
 171	18 00.0	-25 10	  0.316	2
 172	17 35.0	-21 35	  0.026	4
 173	17 14.3	-18 20	  0.020	6
 174	17 36.0	-21 40	  0.020	3
 175	17 15.4	-18 28	  0.016	5
 176	18 07.0	-25 50	  0.308	2
 177	17 20.0	-19 10	  0.034	4
 178	17 29.0	-20 30	  0.672	4
 179	17 21.0	-19 15	  0.047	1
 180	18 00.0	-24 45	  2.760	1
 181	18 28.0	-28 07	  0.008	3
 182	17 30.0	-20 30	  1.110	2
 183	15 51.3	-03 00	  0.240	5
 185	17 29.0	-20 15	  0.108	5
 186	17 41.0	-22 00	  0.300	1
 187	18 09.0	-25 45	  0.694	2
 188	17 50.0	-23 10	  0.298	4
 189	17 40.0	-21 40	  0.596	1
 190	16 45.5	-12 50	  0.022	4
 191	16 45.0	-12 40	  0.158	5
 192	17 28.0	-19 45	  0.278	5
 193	17 33.0	-20 30	  0.104	4
 194	18 10.0	-25 30	  0.316	3
 195	18 12.8	-25 45	  0.003	3
 196	18 07.0	-25 00	  0.002	5
 197	18 10.0	-25 21	  0.014	2
 198	18 10.5	-25 23	  0.010	4
 199	18 12.0	-25 28	  0.001	5
 200	18 07.0	-24 50	  1.050	2
 201	18 17.0	-26 00	  3.450	2
 202	17 35.5	-20 20	  0.122	2
 203	18 11.3	-25 11	  0.004	4
 204	16 45.0	-12 00	  0.167	6
 205	18 23.0	-26 25	  0.026	2
 206	17 28.0	-19 00	  3.560	3
 207	17 42.0	-21 00	  2.000	3
 208	18 10.0	-24 40	  0.032	1
 209	17 35.0	-19 50	  0.013	4
 210	18 06.1	-24 08	  0.001	5
 211	18 06.5	-24 10	  0.008	5
 212	18 08.0	-24 20	  0.093	5
 213	18 06.0	-24 01	  0.001	5
 214	18 06.0	-23 59	  0.001	5
 215	17 55.0	-22 30	  8.830	2
 216	17 35.0	-19 38	  0.011	6
 217	18 25.0	-26 10	  0.009	2
 218	17 52.0	-21 58	  0.025	3
 219	17 36.5	-19 45	  0.084	6
 220	17 28.0	-18 26	  0.007	4
 221	18 08.0	-24 00	  1.620	3
 222	17 38.2	-19 45	  0.001	6
 223	17 37.8	-19 41	  0.001	6
 224	18 05.5	-23 30	  0.015	5
 225	17 30.0	-18 30	  0.088	2
 226	17 37.6	-19 38	  0.003	6
 227	18 07.0	-23 40	  0.050	5
 228	17 37.8	-19 36	  0.002	6
 229	17 37.2	-19 29	  0.002	6
 230	18 06.0	-23 28	  0.003	5
 231	17 37.4	-19 30	  0.001	6
 232	18 02.0	-22 50	  0.086	1
 233	17 42.1	-20 00	  0.001	6
 234	16 46.0	-11 00	  1.410	3
 235	17 43.5	-20 10	  0.038	6
 236	18 23.0	-25 20	  0.029	3
 237	17 58.0	-22 10	  0.524	1
 238	16 33.0	-08 40	  0.054	3
 239	18 30.3	-26 03	  0.018	6
 240	18 34.0	-26 25	  0.022	3
 241	18 08.5	-23 20	  0.021	4
 242	18 09.1	-23 25	  0.010	4
 243	18 09.0	-23 20	  0.524	3
 244	16 49.0	-11 10	  0.086	4
 245	18 28.0	-25 30	  0.440	1
 246	17 42.0	-19 30	 10.000	3
 247	18 21.0	-24 35	  0.034	1
 248	18 33.0	-25 50	  0.052	1
 249	18 07.0	-22 30	  0.190	1
 250	18 20.3	-24 10	  0.002	3
 251	18 26.0	-24 50	  0.185	1
 252	18 20.1	-24 05	  0.004	3
 253	18 37.0	-26 00	  0.689	1
 254	17 47.0	-19 40	  0.235	2
 255	16 45.0	-09 50	  0.032	6
 256	18 12.0	-23 00	  0.377	2
 257	18 08.0	-22 25	  0.075	2
 258	17 42.0	-18 50	  0.180	2
 259	18 22.0	-24 01	  0.023	3
 260	16 45.0	-09 30	  0.074	6
 261	17 33.0	-17 10	  0.268	2
 262	18 00.0	-21 00	  0.009	6
 263	18 33.0	-25 00	  2.430	2
 264	17 46.0	-18 50	  0.142	2
 265	18 14.0	-22 30	  0.330	2
 266	18 28.0	-24 10	  0.418	2
 267	18 20.5	-23 10	  0.005	2
 268	18 20.5	-23 10	  0.005	4
 269	18 26.5	-23 50	  0.041	2
 270	17 46.0	-18 20	  0.450	2
 271	18 08.0	-21 20	  0.016	3
 272	18 15.0	-22 10	  0.070	3
 273	17 41.5	-17 35	  0.007	3
 274	18 06.3	-20 58	  0.020	4
 275	18 09.0	-21 12	  0.001	3
 276	17 41.0	-17 20	  0.043	3
 277	17 42.5	-17 28	  0.005	3
 278	16 56.0	-10 10	  1.150	3
 279	17 50.0	-18 30	  0.462	2
 280	16 56.0	-10 00	  0.251	4
 281	18 02.0	-20 00	  1.280	2
 282	18 10.0	-21 00	  0.052	4
 283	17 36.0	-16 00	  4.780	2
 284	18 33.0	-23 30	  0.199	1
 285	17 53.0	-18 20	  0.214	4
 286	17 59.0	-19 10	  0.115	2
 287	17 20.0	-13 20	  0.158	1
 288	17 55.0	-18 30	  0.050	5
 289	17 58.0	-18 50	  0.027	2
 290	17 40.0	-16 00	  1.320	1
 291	18 17.0	-21 00	  0.274	4
 292	17 54.8	-18 00	  0.050	4
 293	17 55.0	-18 00	  2.020	1
 294	18 29.0	-22 20	  0.002	3
 295	18 29.8	-22 23	  0.002	3
 296	18 29.5	-22 20	  0.002	3
 297	18 44.0	-24 00	  0.176	1
 298	17 56.0	-18 00	  0.106	3
 299	16 58.0	-09 10	  0.208	2
 300	18 48.0	-24 20	  0.370	1
 301	18 32.4	-22 32	  0.018	2
 302	17 54.6	-17 40	  0.040	5
 303	18 05.0	-19 00	 18.000	3
 304	18 32.0	-22 10	  0.020	2
 305	17 47.0	-16 15	  4.170	2
 306	18 20.2	-20 40	  0.025	4
 307	18 03.3	-18 27	  0.001	6
 308	18 03.8	-18 26	  0.001	6
 309	18 28.0	-21 30	  0.014	4
 310	18 04.0	-18 22	  0.004	6
 311	18 46.5	-23 30	  0.224	2
 312	17 48.0	-16 00	  2.610	1
 313	18 30.5	-21 35	  0.018	3
 314	18 18.0	-20 00	  3.600	3
 315	18 15.0	-19 30	  6.000	2
 316	18 41.7	-22 40	  0.108	1
 317	16 58.0	-08 00	  1.600	4
 318	17 57.0	-16 50	  0.009	4
 319	17 59.0	-16 50	  0.043	1
 320	17 57.0	-16 30	  1.420	2
 321	18 47.3	-22 42	  0.025	3
 322	18 17.0	-19 00	  1.290	2
 323	18 12.6	-18 12	  0.016	6
 324	17 19.0	-10 20	  5.800	1
 325	17 51.0	-15 00	  0.900	3
 326	17 47.0	-14 25	  0.030	4
 327	18 14.0	-18 05	  0.011	4
 328	18 14.0	-18 01	  0.001	6
 329	18 37.5	-20 55	  0.052	2
 330	17 47.6	-14 16	  0.011	6
 331	18 14.0	-17 50	  0.005	4
 332	18 18.0	-18 10	  0.014	3
 333	18 08.0	-16 50	  0.498	1
 334	18 37.0	-20 30	  0.075	1
 335	18 16.2	-17 50	  0.004	3
 336	18 17.0	-17 55	  0.047	3
 337	17 55.0	-14 51	  0.022	4
 338	17 53.0	-14 30	  0.034	4
 339	17 53.7	-14 35	  0.016	4
 340	17 56.0	-14 36	  0.035	3
 341	17 56.5	-14 40	  0.011	4
 342	18 19.0	-17 40	  0.795	1
 343	18 26.0	-18 26	  0.987	3
 344	18 39.0	-20 00	  0.016	3
 345	17 51.0	-13 40	  0.240	2
 346	18 40.0	-20 00	  0.016	3
 347	18 05.0	-15 30	  0.190	2
 348	18 07.0	-15 40	  0.027	2
 349	17 48.3	-13 00	  0.011	4
 350	18 25.0	-17 50	  0.145	3
 351	18 21.0	-17 15	  0.029	4
 352	17 43.0	-12 00	  5.250	1
 353	18 30.0	-18 20	  3.330	1
 354	18 22.0	-17 17	  0.029	4
 355	17 49.0	-12 40	  0.075	4
 356	18 27.5	-17 45	  0.011	4
 357	18 13.0	-15 45	  0.151	1
 358	17 50.0	-12 30	  0.750	3
 359	18 20.0	-16 30	  5.000	3
 360	17 48.9	-12 15	  0.009	5
 361	17 49.2	-12 10	  0.012	5
 362	18 27.0	-17 10	  0.465	2
 363	17 56.0	-13 00	  2.190	2
 364	18 32.0	-17 40	  0.102	3
 365	18 40.0	-18 30	  0.093	1
 367	17 47.0	-11 00	  0.800	4
 368	18 02.5	-13 10	  1.550	4
 369	18 43.2	-18 15	  0.016	2
 370	18 27.7	-16 15	  0.009	4
 371	17 15.0	-06 00	  1.020	2
 372	18 27.7	-16 06	  0.001	6
 373	17 23.0	-07 00	  0.395	1
 374	18 27.0	-15 50	  0.348	3
 375	18 06.0	-13 00	  0.118	4
 376	18 20.0	-14 40	  0.730	4
 377	19 29.3	-22 30	  0.002	3
 378	18 34.0	-16 00	  0.088	3
 379	18 28.0	-15 10	  0.181	4
 380	18 20.0	-14 00	  0.258	4
 381	18 34.5	-15 50	  0.005	4
 382	17 45.0	-09 00	  0.219	4
 383	18 00.0	-11 00	  0.754	3
 384	18 00.0	-10 45	  7.160	1
 385	18 32.0	-14 53	  0.011	3
 386	18 10.0	-12 00	 18.700	3
 387	17 16.0	-04 00	  0.548	2
 388	18 30.0	-14 15	  5.890	1
 389	18 30.0	-14 10	  0.121	3
 390	18 33.0	-14 30	  0.147	3
 391	17 13.0	-03 00	  0.393	3
 392	17 51.0	-08 30	  0.010	5
 393	17 42.0	-07 10	 20.000	2
 394	18 19.0	-12 15	  1.500	1
 395	18 36.0	-14 10	  0.416	3
 396	18 29.2	-13 15	  0.004	3
 397	18 00.0	-09 20	  0.283	4
 398	18 30.0	-13 20	  0.011	3
 399	18 24.0	-12 30	  1.050	1
 400	17 53.0	-08 15	  0.095	4
 401	18 35.3	-13 50	  0.007	5
 402	18 27.0	-12 45	  0.006	5
 403	18 34.0	-13 30	  0.011	4
 404	18 27.0	-12 30	  0.013	2
 405	18 20.0	-11 30	 10.500	3
 406	18 23.0	-11 50	  0.746	5
 407	18 32.0	-13 00	  0.339	2
 408	18 08.0	-09 30	  0.474	4
 409	18 39.0	-13 30	  1.460	4
 410	18 40.0	-13 30	  5.000	3
 411	18 25.0	-11 30	  0.010	5
 412	18 29.0	-12 00	  0.018	4
 413	18 23.8	-11 15	  0.010	5
 414	18 21.5	-10 52	  0.010	5
 415	18 22.0	-10 40	  0.140	4
 416	18 22.5	-10 40	  0.005	6
 417	18 22.5	-10 38	  0.003	5
 418	18 12.0	-09 10	  0.160	3
 419	18 10.0	-08 40	  0.108	4
 420	18 23.0	-10 20	  0.010	5
 421	17 51.6	-05 48	  0.020	5
 422	18 09.0	-08 10	  0.007	6
 423	18 25.0	-10 15	  0.012	5
 424	18 12.0	-08 30	  0.131	3
 425	17 44.2	-04 40	  0.017	5
 426	18 08.8	-07 58	  0.001	3
 427	18 24.0	-09 50	  0.004	5
 428	17 45.0	-04 30	  0.370	3
 429	18 14.0	-08 20	  0.068	6
 430	18 09.0	-07 38	  0.003	5
 431	18 11.0	-07 50	  0.093	4
 432	17 56.0	-05 45	  0.008	6
 433	18 40.0	-11 30	  1.710	1
 434	18 40.0	-11 30	  1.110	4
 435	18 30.0	-10 00	  8.400	4
 436	18 12.0	-07 25	  0.006	6
 437	18 17.5	-08 00	  0.163	5
 438	18 11.5	-07 10	  0.008	6
 439	17 57.0	-05 00	  0.181	3
 440	18 17.0	-07 30	  0.014	4
 441	18 01.0	-05 20	  2.560	2
 442	17 55.0	-04 30	  0.014	4
 443	18 30.0	-09 10	  0.045	5
 444	18 00.0	-05 00	  1.030	4
 445	18 35.0	-09 40	  0.086	5
 446	18 28.0	-08 40	  0.140	4
 447	18 13.0	-06 40	  0.546	4
 448	18 34.0	-09 20	  0.027	4
 449	18 49.0	-11 10	  0.050	2
 450	18 30.0	-08 40	  0.048	4
 451	18 19.0	-07 10	  0.022	5
 452	18 54.0	-11 40	  1.270	3
 453	18 22.0	-07 30	  2.430	3
 454	18 26.0	-08 00	  0.140	4
 455	18 35.0	-09 10	  0.018	5
 456	18 50.0	-11 00	  0.032	3
 458	18 54.0	-11 30	  1.270	3
 459	18 40.0	-09 40	  3.000	3
 460	17 56.0	-03 45	  0.006	6
 461	18 07.0	-05 10	  0.117	4
 462	18 04.0	-04 40	  0.041	6
 463	18 29.0	-08 00	  1.000	3
 464	18 50.0	-10 40	  0.034	3
 466	18 17.0	-06 10	  0.012	6
 467	18 16.3	-06 00	  0.006	5
 468	17 58.0	-03 30	  0.016	5
 469	18 10.8	-05 07	  0.003	5
 470	18 16.0	-05 45	  0.007	6
 471	18 17.0	-05 50	  0.056	4
 472	18 11.5	-05 00	  0.032	4
 473	18 35.0	-08 00	  0.224	3
 474	18 49.0	-09 45	  1.760	1
 475	18 16.5	-05 30	  0.029	4
 476	18 16.0	-05 25	  0.004	3
 477	18 16.5	-05 25	  0.006	3
 478	18 10.0	-04 30	  0.104	4
 479	18 16.5	-05 10	  0.003	5
 480	18 42.0	-08 30	  0.440	1
 481	18 23.0	-06 00	  7.260	2
 482	18 16.5	-05 08	  0.014	5
 483	18 15.0	-04 50	  0.038	6
 484	18 37.0	-07 30	  1.870	2
 485	18 34.0	-07 00	  0.665	4
 486	18 04.0	-03 00	  1.530	3
 487	18 14.2	-04 20	  0.004	4
 488	18 14.0	-04 15	  0.004	4
 489	18 26.0	-05 40	  0.238	3
 490	18 12.5	-03 50	  0.002	6
 491	18 25.0	-05 30	  0.262	3
 492	18 13.0	-03 50	  0.008	6
 493	18 10.0	-03 20	  0.081	4
 494	18 34.3	-06 30	  0.011	4
 495	18 36.2	-06 42	  0.002	6
 496	18 45.0	-07 50	  1.240	2
 497	18 36.5	-06 40	  0.027	6
 498	18 37.3	-06 42	  0.004	5
 499	18 38.0	-06 30	  0.050	4
 500	18 14.0	-03 20	  0.004	5
 501	18 15.0	-03 20	  0.022	5
 502	18 04.9	-01 52	  0.005	6
 503	18 26.5	-04 40	  0.008	6
 504	18 16.0	-03 10	  0.002	5
 505	18 17.0	-03 15	  0.007	5
 506	18 45.0	-06 55	  0.001	4
 507	18 12.4	-02 38	  0.016	5
 508	18 07.0	-01 40	  0.036	3
 509	18 51.0	-07 22	  0.003	6
 510	18 12.0	-02 15	  0.050	5
 511	18 23.0	-03 40	  0.812	3
 512	18 50.5	-07 10	  0.066	3
 513	18 08.0	-01 34	  0.127	6
 514	18 50.2	-07 00	  0.005	5
 515	18 35.0	-05 00	  8.440	3
 516	18 48.7	-06 40	  0.027	4
 517	18 42.5	-05 40	  0.265	1
 518	18 50.5	-06 40	  0.003	5
 519	18 10.0	-01 10	  0.138	4
 520	18 19.0	-02 20	  0.097	5
 521	18 49.8	-05 58	  0.014	5
 522	18 49.0	-05 50	  0.176	4
 523	18 46.5	-05 30	  0.061	4
 524	18 43.0	-05 00	  0.590	1
 525	18 36.0	-04 00	  2.160	2
 526	18 24.0	-02 20	  0.905	3
 527	18 43.8	-04 50	  0.005	4
 528	18 44.5	-04 50	  0.267	3
 529	18 43.0	-04 30	  0.258	2
 530	18 47.0	-04 50	  0.124	6
 531	19 03.4	-06 55	  0.005	6
 532	18 44.5	-04 25	  0.016	5
 533	18 21.0	-01 20	  0.022	4
 534	18 50.0	-05 00	  3.185	3
 535	18 34.5	-02 56	  0.029	1
 536	18 32.0	-02 35	  0.253	3
 537	18 20.0	-01 00	  0.534	1
 538	18 34.0	-02 50	  0.133	4
 539	18 21.4	-01 06	  0.022	6
 540	19 03.4	-06 30	  0.113	3
 541	18 33.7	-02 30	  0.043	4
 542	18 59.0	-05 40	  0.075	3
 543	19 04.0	-06 15	  0.007	6
 544	18 58.9	-05 30	  0.007	5
 545	18 54.1	-04 50	  0.006	5
 546	18 54.9	-04 50	  0.007	4
 547	18 48.0	-03 55	  2.300	4
 548	18 47.0	-03 45	  1.000	5
 549	18 59.5	-05 20	  0.006	5
 550	19 05.0	-05 50	  3.110	1
 551	18 55.2	-04 30	  0.002	5
 552	19 01.7	-05 20	  0.032	3
 553	19 00.5	-05 10	  0.020	3
 554	19 05.4	-05 45	  0.029	3
 555	18 38.9	-02 20	  0.008	4
 556	18 56.5	-04 35	  0.130	4
 557	18 36.0	-01 50	  0.181	6
 558	18 35.0	-01 40	  0.432	3
 559	18 30.0	-01 00	 17.000	4
 560	18 39.0	-02 00	  0.043	3
 561	18 55.0	-04 00	  1.550	2
 562	19 00.0	-04 35	  0.020	5
 563	18 37.0	-01 35	  2.500	1
 564	18 35.0	-01 15	  0.208	5
 565	18 53.0	-03 35	  1.370	2
 566	18 48.0	-02 50	  0.050	5
 567	19 01.5	-04 33	  0.024	6
 568	18 56.8	-03 50	  0.010	3
 569	18 16.0	+01 30	 31.000	2
 570	18 24.0	-00 30	  0.066	6
 571	18 28.0	+00 00	  0.142	3
 572	18 28.0	+00 00	 14.000	4
 573	18 26.0	-00 25	  0.026	3
 574	19 04.5	-04 30	  0.061	4
 575	18 25.5	-00 40	  0.078	3
 576	18 28.9	-00 25	  0.005	5
 577	19 03.0	-04 00	  0.784	3
 578	18 28.6	-00 32	  0.008	5
 579	18 53.0	-02 30	  1.710	3
 580	19 06.0	-04 10	  0.041	4
 581	19 04.8	-04 00	  0.072	6
 582	18 50.0	-02 00	  0.283	5
 583	18 31.0	+00 35	  0.084	5
 584	18 54.0	-02 20	  0.077	4
 585	18 21.0	+02 00	  1.320	1
 586	18 36.5	+00 00	  0.034	3
 587	18 37.0	+00 00	  0.093	5
 588	18 33.5	-00 30	  0.034	6
 589	18 50.0	-01 30	  1.680	2
 590	19 04.0	-03 05	 10.000	2
 591	18 34.0	-00 50	  0.330	3
 592	18 26.0	+02 00	  0.011	4
 593	18 37.0	-00 40	  0.462	3
 594	18 58.0	-01 50	  0.005	3
 595	19 43.0	-07 30	  0.052	3
